owner,pair_n_01,pair_n_02,pair_n_12,pair_rate_01,pair_rate_02,pair_rate_12,progress,seed,step,tri_rate_01,tri_rate_02,tri_rate_12,triple_overlap
2,15763,20622,22854,0.0014591131129861067,4.849190185239065e-05,0.00420057757941717,0.1,13,400,0.0016017473607571897,7.28066982162359e-05,0.0014561339643247178,13735
0,15763,20622,22854,0.0014591131129861067,4.849190185239065e-05,0.00420057757941717,0.15,13,500,0.0016017473607571897,7.28066982162359e-05,0.0014561339643247178,13735
1,16736,20622,22870,0.001374282982791587,4.849190185239065e-05,0.00419763882815916,0.15,13,500,0.0016003491670910017,7.27431439586819e-05,0.0014548628791736379,13747
2,15763,23332,22862,0.0014591131129861067,8.571918395336877e-05,0.004199107689615957,0.15,13,500,0.0016008149603434477,7.276431637924761e-05,0.0014552863275849523,13743
0,18004,32374,22878,0.0012774938902466119,9.266695496385988e-05,0.004196170993968004,0.175,13,600,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,16973,28711,22878,0.0013550933836092617,6.965971230538818e-05,0.004196170993968004,0.175,13,600,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,32374,22878,0.0012774938902466119,9.266695496385988e-05,0.004196170993968004,0.175,13,600,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,32380,22878,0.0012774938902466119,9.26497838171711e-05,0.004196170993968004,0.2,13,700,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,16973,28711,22878,0.0013550933836092617,6.965971230538818e-05,0.004196170993968004,0.225,13,700,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,40697,22878,0.0012774938902466119,0.00012285917880924883,0.004196170993968004,0.225,13,700,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,45498,22878,0.0012774938902466119,0.00048353773792254607,0.004196170993968004,0.3,13,800,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,45498,22878,0.0012774938902466119,0.00048353773792254607,0.004196170993968004,0.3,13,800,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,45498,22878,0.0012774938902466119,0.00048353773792254607,0.004196170993968004,0.3,13,800,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,45499,22878,0.0012774938902466119,0.0005274841205301215,0.004196170993968004,0.4,13,900,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,45498,22878,0.0012774938902466119,0.00048353773792254607,0.004196170993968004,0.4,13,900,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,52238,22878,0.0012774938902466119,0.0003254335924039971,0.004196170993968004,0.375,13,900,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,52422,22878,0.0012774938902466119,0.0008774941818320552,0.004196170993968004,0.425,13,1000,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,45499,22878,0.0012774938902466119,0.0005934196355963867,0.004196170993968004,0.425,13,1000,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,52422,22878,0.0012774938902466119,0.0008774941818320552,0.004196170993968004,0.425,13,1000,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,52535,22878,0.0012774938902466119,0.0008565718092700105,0.004196170993968004,0.45,13,1100,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,45499,22878,0.0012774938902466119,0.0005934196355963867,0.004196170993968004,0.425,13,1100,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,52422,22878,0.0012774938902466119,0.0008965701423066651,0.004196170993968004,0.45,13,1100,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,53035,22878,0.0012774938902466119,0.0011124728952578485,0.004196170993968004,0.525,13,1200,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,45502,22878,0.0012774938902466119,0.0006153575667003648,0.004196170993968004,0.525,13,1200,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,53035,22878,0.0012774938902466119,0.0011124728952578485,0.004196170993968004,0.525,13,1200,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,53035,22878,0.0012774938902466119,0.001282172150466673,0.004196170993968004,0.55,13,1300,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,45502,22878,0.0012774938902466119,0.0006153575667003648,0.004196170993968004,0.55,13,1300,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,53035,22878,0.0012774938902466119,0.001131328368058829,0.004196170993968004,0.525,13,1300,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.55,13,1400,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.55,13,1400,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.55,13,1400,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,53397,22878,0.0012774938902466119,0.0014420285783845535,0.004196170993968004,0.575,13,1500,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.575,13,1500,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,55285,22878,0.0012774938902466119,0.0015555756534322148,0.004196170993968004,0.575,13,1500,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,56489,22878,0.0012774938902466119,0.0019118766485510454,0.004196170993968004,0.575,13,1600,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.575,13,1600,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,56489,22878,0.0012774938902466119,0.0019118766485510454,0.004196170993968004,0.575,13,1600,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,56668,22878,0.0012774938902466119,0.0020470106585727395,0.004196170993968004,0.575,13,1700,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.6,13,1700,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,56666,22878,0.0012774938902466119,0.0019059047753502982,0.004196170993968004,0.575,13,1700,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,18004,60914,24142,0.0012774938902466119,0.002560987621893161,0.003976472537486538,0.65,13,1800,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.65,13,1800,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,60914,24142,0.0012774938902466119,0.002560987621893161,0.003976472537486538,0.65,13,1800,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,21046,62898,24142,0.0010928442459374704,0.0025279023180387293,0.003976472537486538,0.65,13,1900,0.001569522722408504,7.134194192765928e-05,0.0014268388385531854,14017
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.65,13,1900,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,18004,60914,24199,0.0012774938902466119,0.002560987621893161,0.003967106078763586,0.65,13,1900,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
0,21933,62934,24199,0.0013222085442027994,0.0025582356119108907,0.003967106078763586,0.7,13,2000,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.65,13,2000,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,62934,24199,0.0013222085442027994,0.0025582356119108907,0.003967106078763586,0.7,13,2000,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,21933,63022,24199,0.0013222085442027994,0.0025546634508584304,0.003967106078763586,0.7,13,2100,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.65,13,2100,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,62934,24199,0.0013222085442027994,0.0025582356119108907,0.003967106078763586,0.7,13,2100,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,21933,63086,24199,0.0013222085442027994,0.0026154772849760646,0.003967106078763586,0.7,13,2200,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.675,13,2200,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,62934,24199,0.0013222085442027994,0.0025582356119108907,0.003967106078763586,0.725,13,2200,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,21933,64723,24199,0.0013222085442027994,0.002487523755079338,0.003967106078763586,0.7,13,2300,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.675,13,2300,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,62934,24199,0.0013222085442027994,0.0025582356119108907,0.003967106078763586,0.725,13,2300,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,21933,66517,24199,0.0013222085442027994,0.0031119864094893033,0.003967106078763586,0.75,13,2400,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.675,13,2400,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,66517,24199,0.0013222085442027994,0.0031119864094893033,0.003967106078763586,0.75,13,2400,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,21933,72569,24199,0.0013222085442027994,0.0029351375931871734,0.003967106078763586,0.75,13,2500,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.675,13,2500,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,66517,24199,0.0013222085442027994,0.0031119864094893033,0.003967106078763586,0.75,13,2500,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,21933,76033,24199,0.0013222085442027994,0.003893046440361422,0.003967106078763586,0.775,13,2600,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.675,13,2600,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,76033,24199,0.0013222085442027994,0.003893046440361422,0.003967106078763586,0.775,13,2600,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,21933,76180,24199,0.0013222085442027994,0.004161197164610134,0.003967106078763586,0.8,13,2700,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,18004,53397,22878,0.0012774938902466119,0.0013671180028840572,0.004196170993968004,0.675,13,2700,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,76033,24199,0.0013222085442027994,0.003893046440361422,0.003967106078763586,0.8,13,2700,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,21933,76717,24199,0.0013222085442027994,0.004301523782212547,0.003967106078763586,0.875,13,2800,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,21933,65922,22878,0.0013222085442027994,0.0037468523406450046,0.004196170993968004,0.875,13,2800,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,76717,24199,0.0013222085442027994,0.004301523782212547,0.003967106078763586,0.825,13,2800,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,21933,80060,24199,0.0013222085442027994,0.005083687234574069,0.003967106078763586,0.9,13,2900,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,21933,65922,22878,0.0013222085442027994,0.0037468523406450046,0.004196170993968004,0.875,13,2900,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,76717,24199,0.0013222085442027994,0.004301523782212547,0.003967106078763586,0.85,13,2900,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,21933,87245,24199,0.0013222085442027994,0.005811221273425411,0.003967106078763586,0.9,13,3000,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
1,21933,65922,22878,0.0013222085442027994,0.0038226995540183856,0.004196170993968004,0.9,13,3000,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,87245,24199,0.0013222085442027994,0.005811221273425411,0.003967106078763586,0.9,13,3000,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,22512,92940,24199,0.0012882018479033405,0.005907036797934151,0.003967106078763586,0.9,13,3100,0.0015202819431967382,6.910372469076083e-05,0.0013820744938152166,14471
1,21933,65922,22878,0.0013222085442027994,0.0038226995540183856,0.004196170993968004,0.9,13,3100,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,21933,87245,24199,0.0013222085442027994,0.005811221273425411,0.003967106078763586,0.9,13,3100,0.0015689630580516332,7.13165026387106e-05,0.001426330052774212,14022
0,29159,94144,24199,0.0014403786138070579,0.006596278042148199,0.003967106078763586,0.925,13,3200,0.0014592730167153091,6.633059166887768e-05,0.0013266118333775537,15076
1,29159,65922,22878,0.0014403786138070579,0.0038226995540183856,0.004196170993968004,0.925,13,3200,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,29159,94144,24199,0.0014403786138070579,0.006596278042148199,0.003967106078763586,0.925,13,3200,0.0014592730167153091,6.633059166887768e-05,0.0013266118333775537,15076
0,35279,94234,24199,0.0027495110405623743,0.006972005857758346,0.003967106078763586,0.925,13,3300,0.0014592730167153091,6.633059166887768e-05,0.0013266118333775537,15076
1,29159,65922,22878,0.0014403786138070579,0.0038226995540183856,0.004196170993968004,0.925,13,3300,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,29159,94144,24199,0.0014403786138070579,0.006596278042148199,0.003967106078763586,0.925,13,3300,0.0014592730167153091,6.633059166887768e-05,0.0013266118333775537,15076
0,35542,94260,24199,0.005008159360756288,0.007542966263526416,0.003967106078763586,0.95,13,3400,0.0014592730167153091,6.633059166887768e-05,0.0013266118333775537,15076
1,35542,65922,22878,0.005008159360756288,0.0038226995540183856,0.004196170993968004,0.95,13,3400,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,35542,94260,24199,0.005008159360756288,0.007542966263526416,0.003967106078763586,0.95,13,3400,0.0014592730167153091,6.633059166887768e-05,0.0013266118333775537,15076
0,35542,94405,24199,0.005092566540993754,0.007605529368147874,0.003967106078763586,0.95,13,3500,0.0014592730167153091,6.633059166887768e-05,0.0013266118333775537,15076
1,35542,65922,22878,0.005008159360756288,0.0038226995540183856,0.004196170993968004,0.95,13,3500,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,35542,94260,24199,0.005008159360756288,0.007542966263526416,0.003967106078763586,0.95,13,3500,0.0014592730167153091,6.633059166887768e-05,0.0013266118333775537,15076
0,35707,94405,24199,0.005069034082952922,0.007605529368147874,0.003967106078763586,0.975,13,3600,0.0014592730167153091,6.633059166887768e-05,0.0013266118333775537,15076
1,35707,65922,22878,0.005069034082952922,0.0038226995540183856,0.004196170993968004,0.975,13,3600,0.0015994183933115231,7.270083605961468e-05,0.0014540167211922936,13755
2,35542,94260,24199,0.005008159360756288,0.007542966263526416,0.003967106078763586,0.95,13,3600,0.0014592730167153091,6.633059166887768e-05,0.0013266118333775537,15076
0,1288,513,1319,0.0,0.0,0.0,0.0,42,0,0.0,0.0,0.0,311
1,1288,513,1319,0.0,0.0,0.0,0.0,42,0,0.0,0.0,0.0,311
2,1288,513,1319,0.0,0.0,0.0,0.0,42,0,0.0,0.0,0.0,311
0,4057,3166,1319,0.0009859502095144195,0.0012634238787113076,0.0,0.0,42,100,0.0024232633279483036,0.0024232633279483036,0.0,1238
1,3330,513,4142,0.0006006006006006006,0.0,0.0009657170449058426,0.0,42,100,0.003898635477582846,0.0,0.003898635477582846,513
2,1288,1558,3334,0.0,0.0006418485237483953,0.00029994001199760045,0.0,42,100,0.0,0.001183431952662722,0.001183431952662722,845
0,12296,8157,17534,0.0008945998698763826,0.001716317273507417,0.0006273525721455458,0.0,42,200,0.0008590011044299914,0.0017180022088599829,0.0009817155479199902,8149
1,12296,8157,17534,0.0008945998698763826,0.001716317273507417,0.0006273525721455458,0.0,42,200,0.0008590011044299914,0.0017180022088599829,0.0009817155479199902,8149
2,12296,8157,17534,0.0008945998698763826,0.001716317273507417,0.0006273525721455458,0.0,42,200,0.0008590011044299914,0.0017180022088599829,0.0009817155479199902,8149
0,13138,8397,17534,0.0007611508601004719,0.0017863522686673813,0.0006273525721455458,0.025,42,300,0.000835421888053467,0.001670843776106934,0.0009547678720611051,8379
1,12296,8157,21998,0.0008945998698763826,0.001716317273507417,0.0005455041367397036,0.025,42,300,0.0008590011044299914,0.0017180022088599829,0.0009817155479199902,8149
2,12296,8157,17823,0.0008945998698763826,0.001716317273507417,0.0006171800482522584,0.025,42,300,0.0008590011044299914,0.0017180022088599829,0.0009817155479199902,8149
0,13166,8418,25330,0.0017469238948807535,0.0020194820622475647,0.0006711409395973154,0.025,42,400,0.0010714285714285715,0.0019047619047619048,0.0009523809523809524,8400
1,13166,8418,25330,0.0017469238948807535,0.0020194820622475647,0.0006711409395973154,0.025,42,400,0.0010714285714285715,0.0019047619047619048,0.0009523809523809524,8400
2,13166,8418,25330,0.0017469238948807535,0.0020194820622475647,0.0006711409395973154,0.025,42,400,0.0010714285714285715,0.0019047619047619048,0.0009523809523809524,8400
0,16380,11625,25330,0.0016483516483516484,0.0024086021505376346,0.0006711409395973154,0.025,42,500,0.0012923235978288964,0.0023261824760920135,0.0008615490652192642,11607
1,13166,8418,30752,0.0017469238948807535,0.0020194820622475647,0.0009105098855359001,0.025,42,500,0.0010714285714285715,0.0019047619047619048,0.0009523809523809524,8400
2,13166,8418,25330,0.0017469238948807535,0.0020194820622475647,0.0006711409395973154,0.025,42,500,0.0010714285714285715,0.0019047619047619048,0.0009523809523809524,8400
0,23132,18378,31141,0.002377658654677503,0.002938295788442703,0.0012523682604925982,0.05,42,600,0.002352941176470588,0.0029001367989056085,0.0006566347469220246,18275
1,23132,18378,31141,0.002377658654677503,0.002938295788442703,0.0012523682604925982,0.05,42,600,0.002352941176470588,0.0029001367989056085,0.0006566347469220246,18275
2,23132,18378,31141,0.002377658654677503,0.002938295788442703,0.0012523682604925982,0.05,42,600,0.002352941176470588,0.0029001367989056085,0.0006566347469220246,18275
0,29245,22012,31141,0.003453581808856215,0.004724695620570598,0.0012523682604925982,0.1,42,700,0.004064483719230945,0.004703840708772891,0.0006850253459377997,21897
1,23132,18378,31416,0.002377658654677503,0.002938295788442703,0.0009549274255156608,0.1,42,700,0.002352941176470588,0.0029001367989056085,0.0006566347469220246,18275
2,23132,18378,31141,0.002377658654677503,0.002938295788442703,0.0012523682604925982,0.1,42,700,0.002352941176470588,0.0029001367989056085,0.0006566347469220246,18275
0,32351,22199,31969,0.004049333869123056,0.005495743051488805,0.0009384090837999312,0.1,42,800,0.004845136750588661,0.005479079876833907,0.0006792247781199058,22084
1,32351,22199,31969,0.004049333869123056,0.005495743051488805,0.0009384090837999312,0.1,42,800,0.004845136750588661,0.005479079876833907,0.0006792247781199058,22084
2,23132,18378,31969,0.002377658654677503,0.002938295788442703,0.0009384090837999312,0.1,42,800,0.002352941176470588,0.0029001367989056085,0.0006566347469220246,18275
0,32536,22210,31969,0.005378657487091222,0.005538045925258892,0.0009384090837999312,0.15,42,900,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,32351,22199,31969,0.004049333869123056,0.005495743051488805,0.0009384090837999312,0.125,42,900,0.004845136750588661,0.005479079876833907,0.0006792247781199058,22084
2,23132,18378,31969,0.002377658654677503,0.002938295788442703,0.0009384090837999312,0.15,42,900,0.002352941176470588,0.0029001367989056085,0.0006566347469220246,18275
0,32684,22210,31969,0.005660261901847999,0.005538045925258892,0.0009384090837999312,0.225,42,1000,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,32684,22210,31969,0.005660261901847999,0.005538045925258892,0.0009384090837999312,0.225,42,1000,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
2,32684,22210,31969,0.005660261901847999,0.005538045925258892,0.0009384090837999312,0.225,42,1000,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
0,32992,22210,31969,0.005607419980601358,0.005538045925258892,0.0009384090837999312,0.225,42,1100,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,32684,22210,31969,0.005660261901847999,0.005538045925258892,0.0009384090837999312,0.225,42,1100,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
2,32684,22210,34507,0.005660261901847999,0.005538045925258892,0.0008983684469817718,0.225,42,1100,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
0,32992,22210,31969,0.005607419980601358,0.005538045925258892,0.0009384090837999312,0.3,42,1200,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,32992,22210,41970,0.005607419980601358,0.005538045925258892,0.0012866333095067906,0.3,42,1200,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
2,32684,22210,41970,0.005660261901847999,0.005538045925258892,0.0012866333095067906,0.3,42,1200,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
0,32992,22210,31969,0.005607419980601358,0.005538045925258892,0.0009384090837999312,0.3,42,1300,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,32992,22210,41970,0.005607419980601358,0.005538045925258892,0.0012628067667381463,0.3,42,1300,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
2,32684,22210,42101,0.005660261901847999,0.005538045925258892,0.0012826298662739603,0.3,42,1300,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
0,34996,22210,31969,0.005343467824894274,0.005538045925258892,0.0009384090837999312,0.325,42,1400,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,34996,22210,42101,0.005343467824894274,0.005538045925258892,0.001258877461342961,0.325,42,1400,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
2,32684,22210,42101,0.005660261901847999,0.005538045925258892,0.001258877461342961,0.325,42,1400,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
0,37392,22210,31969,0.005134788189987163,0.005538045925258892,0.0009384090837999312,0.325,42,1500,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,34996,22210,42101,0.005343467824894274,0.005538045925258892,0.001258877461342961,0.35,42,1500,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
2,32684,22210,42101,0.005660261901847999,0.005538045925258892,0.001258877461342961,0.35,42,1500,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
0,37392,22210,31969,0.005134788189987163,0.005538045925258892,0.0009384090837999312,0.4,42,1600,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,37392,22210,42101,0.005134788189987163,0.005538045925258892,0.001258877461342961,0.4,42,1600,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
2,32684,22210,42101,0.005660261901847999,0.005538045925258892,0.001258877461342961,0.4,42,1600,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
0,37392,22210,31969,0.005134788189987163,0.005538045925258892,0.0009384090837999312,0.45,42,1700,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,37392,22210,42101,0.005134788189987163,0.005538045925258892,0.001258877461342961,0.45,42,1700,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
2,32684,22210,42101,0.005660261901847999,0.005538045925258892,0.001258877461342961,0.425,42,1700,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
0,37392,22210,31969,0.005134788189987163,0.005538045925258892,0.0009384090837999312,0.475,42,1800,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,37392,22210,42101,0.005134788189987163,0.005538045925258892,0.001258877461342961,0.475,42,1800,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
2,32684,22210,42101,0.005660261901847999,0.005538045925258892,0.001258877461342961,0.475,42,1800,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
0,39389,22210,31969,0.005128335322044226,0.005538045925258892,0.0009384090837999312,0.475,42,1900,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
1,37392,22210,42101,0.005134788189987163,0.005538045925258892,0.001258877461342961,0.475,42,1900,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
2,32684,22210,42101,0.005660261901847999,0.005538045925258892,0.001258877461342961,0.475,42,1900,0.004887983706720978,0.005521611224258882,0.0006788866259334691,22095
0,43794,22845,42101,0.005845549618669224,0.005384110308601445,0.001258877461342961,0.525,42,2000,0.0048834139903211615,0.005367355917289925,0.0008358996920369556,22730
1,43794,22845,42101,0.005845549618669224,0.005384110308601445,0.001258877461342961,0.5,42,2000,0.0048834139903211615,0.005367355917289925,0.0008358996920369556,22730
2,43794,22845,42101,0.005845549618669224,0.005384110308601445,0.001258877461342961,0.525,42,2000,0.0048834139903211615,0.005367355917289925,0.0008358996920369556,22730
0,47620,23997,42101,0.005669886602267955,0.005959078218110597,0.001258877461342961,0.625,42,2100,0.005150322418557909,0.005945900678335148,0.0008793233397537894,23882
1,43794,22845,42101,0.005845549618669224,0.005384110308601445,0.001258877461342961,0.55,42,2100,0.0048834139903211615,0.005367355917289925,0.0008358996920369556,22730
2,43794,22845,42101,0.005845549618669224,0.005384110308601445,0.001258877461342961,0.6,42,2100,0.0048834139903211615,0.005367355917289925,0.0008358996920369556,22730
0,47631,23998,42101,0.005668577187126031,0.006000500041670139,0.001258877461342961,0.675,42,2200,0.005150106770506218,0.005987522505547879,0.0008792865217937445,23883
1,47631,23998,42101,0.005668577187126031,0.006000500041670139,0.001258877461342961,0.65,42,2200,0.005150106770506218,0.005987522505547879,0.0008792865217937445,23883
2,47631,23998,42101,0.005668577187126031,0.006000500041670139,0.001258877461342961,0.675,42,2200,0.005150106770506218,0.005987522505547879,0.0008792865217937445,23883
0,48683,24110,42101,0.00571041225889941,0.006304437992534218,0.001258877461342961,0.7,42,2300,0.005251093977912065,0.006292977703688268,0.0008751823296520108,23995
1,47631,23998,42101,0.005668577187126031,0.006000500041670139,0.001258877461342961,0.675,42,2300,0.005150106770506218,0.005987522505547879,0.0008792865217937445,23883
2,47631,23998,42101,0.005668577187126031,0.006000500041670139,0.001258877461342961,0.675,42,2300,0.005150106770506218,0.005987522505547879,0.0008792865217937445,23883
0,56375,28351,42101,0.005215077605321508,0.005361362914888364,0.001258877461342961,0.7,42,2400,0.004667012371286762,0.005593006889399215,0.0007778353952144604,26998
1,56375,28351,42101,0.005215077605321508,0.005361362914888364,0.001258877461342961,0.7,42,2400,0.004667012371286762,0.005593006889399215,0.0007778353952144604,26998
2,56375,28351,42101,0.005215077605321508,0.005361362914888364,0.001258877461342961,0.7,42,2400,0.004667012371286762,0.005593006889399215,0.0007778353952144604,26998
0,58722,35399,42101,0.0051088178195565544,0.00553687957286929,0.001258877461342961,0.725,42,2500,0.004470426409903714,0.00546767537826685,0.0008253094910591472,29080
